power_delta,power_theta,power_alpha,power_beta,rel_delta,rel_theta,rel_alpha,rel_beta,ratio_delta_beta,ratio_theta_alpha,mean,std,skewness,kurtosis,rms,pct_wake,pct_n1,pct_n2,pct_n3,pct_rem,fragmentation,mean_confidence,target_score
8.40922890349427e-10,7.157587868754367e-11,1.9263833367019756e-11,1.3047994159605522e-11,0.8048567779798942,0.06850608035844796,0.018437632074539547,0.0124883822986871,7.438636099656749,0.6001473931101787,-3.022972150379388e-11,3.156477032462135e-05,-0.19092591106891632,2.3765769004821777,3.156477032462135e-05,0.757163850110213,0.08229243203526819,0.07678177810433505,0.04996326230712711,0.03379867744305658,0.021675238795003673,0.9548975825309753,28.617097694978828
5.251109547188548e-10,6.726577443921106e-11,1.6545073470985994e-11,1.4749714646812746e-11,0.7256205919165419,0.09295070046755653,0.02286268434781991,0.02038178136723617,4.576141704012858,0.577165318411824,-8.204455170801594e-11,2.5604536858736537e-05,-0.2945934236049652,5.207830429077148,2.5604536858736537e-05,0.5905848787446505,0.06847360912981455,0.19365192582025678,0.046718972895863055,0.10057061340941512,0.02710413694721826,0.9466449618339539,27.317557794489705
8.994016816032957e-10,1.1811505506303943e-10,4.3124873355497584e-11,9.585971312521188e-11,0.7157984357315645,0.09400312827940951,0.03432139112077227,0.07629097666616122,4.592070861598341,0.8252587568735305,-3.372398540979482e-11,3.469760122243315e-05,-0.468566358089447,4.168281078338623,3.469760122243315e-05,0.7209386281588448,0.05415162454873646,0.13501805054151625,0.04368231046931408,0.046209386281588445,0.020577617328519857,0.976882815361023,27.78120251463595
2.0479258957054047e-10,2.1211902948101852e-11,4.919292512402251e-12,6.9896914861936055e-12,0.6060503762124837,0.06277317840864437,0.014557846473315485,0.020684855656643325,1.9141338452870271,0.2021735225253682,8.677243645838217e-11,1.574362613609992e-05,-0.8532476425170898,6.063849449157715,1.574362613609992e-05,0.6441696113074205,0.0519434628975265,0.14063604240282684,0.05265017667844523,0.11060070671378092,0.02049469964664311,0.9765509366989136,29.83637505658272
1.661996235080565e-10,1.4360433523742666e-11,6.660667500944621e-12,7.087017625040989e-12,0.564713732263806,0.048793937320356744,0.022631642144750958,0.024080296267712468,1.5520053428884806,0.134636636542852,7.665773571474688e-11,1.4331599231809378e-05,-0.684033215045929,6.3244123458862305,1.4331599231809378e-05,0.6886120996441281,0.04804270462633452,0.14590747330960854,0.05907473309608541,0.058362989323843414,0.023487544483985764,0.9725103378295898,30.069251744696583
2.851478189853929e-10,3.4771205771437497e-11,2.13532605226191e-11,3.7569722330442305e-11,0.5954945774467227,0.07261519503060242,0.04459354063191425,0.07845953724479833,2.0727512868018163,0.2865288136609767,1.5653986787378393e-11,1.9987097402918153e-05,-0.4308885335922241,4.820662975311279,1.9987097402918153e-05,0.6859205776173285,0.048014440433213,0.14765342960288808,0.07256317689530686,0.04584837545126354,0.021660649819494584,0.967947781085968,28.927737476847398
3.481970098535847e-10,3.256999411924838e-11,1.3122288493446974e-11,1.481552902211111e-11,0.6844775106216104,0.06402533009998539,0.025795486771784865,0.02912401926673936,3.0326647694714635,0.2879184513769372,-4.012026388194867e-12,2.075335396511946e-05,0.05988496541976929,2.096339225769043,2.075335396511946e-05,0.6874105865522174,0.04971387696709585,0.0969241773962804,0.12446351931330472,0.04148783977110158,0.021816881258941344,0.960730254650116,28.3057585757299
6.769644974799482e-10,5.23672008534426e-11,1.4635218438616843e-11,1.6005622018998734e-11,0.7871931566927238,0.06089403846204566,0.01701823927911906,0.018611782698899036,5.835618013143181,0.4568159904670431,-1.5464449165669691e-10,2.8202464818605222e-05,-0.35598278045654297,5.947039604187012,2.8202464818605222e-05,0.6332574031890661,0.04517843583902809,0.1313591495823842,0.08656036446469248,0.10364464692482915,0.02088078967350038,0.9592431783676147,32.38990129081245
3.2431755501646786e-10,3.6479715624128384e-11,1.1830790280819084e-11,2.4351849048809705e-11,0.6525767913554058,0.07340279736119304,0.02380536927846417,0.048999664896451585,2.6080637923539762,0.32620457686585164,9.266773459692956e-11,2.0428509742487222e-05,-0.22311186790466309,2.954113483428955,2.0428509742487222e-05,0.6321205439176774,0.01947813303932378,0.21536199926497612,0.05145167217934583,0.08158765159867695,0.015067989709665565,0.9685913920402527,30.109508279298797
4.681935316871999e-10,6.71133211938707e-11,3.1801468251303755e-11,8.156517339796485e-11,0.6253641074617032,0.08964297745838123,0.042477085783908484,0.10894625493471308,2.5786527389863845,0.509200102884338,9.0761710647147e-11,2.6191217330051586e-05,-0.11741938441991806,2.236983299255371,2.6191217330051586e-05,0.512720156555773,0.0684931506849315,0.2563600782778865,0.055283757338551856,0.10714285714285714,0.038649706457925634,0.9387830495834351,39.00266767121859
1.9838064784644116e-10,1.8890419366561148e-11,4.486998121146224e-12,4.517994003513882e-12,0.6080147230205984,0.05789704400901658,0.01375215248784968,0.01384715143576691,1.898052576858408,0.1807920574448782,6.510960173788938e-12,1.5365894796559587e-05,-0.8635172247886658,5.818243980407715,1.5365892977570184e-05,0.6347922030158146,0.02280250091945568,0.21404928282456787,0.03126149319602795,0.09709452004413387,0.021331371827877896,0.9697787165641785,26.613538239541445
2.172097900848824e-10,1.9779248117829384e-11,4.677242087017773e-12,4.6084097816092196e-12,0.6272759641778418,0.05712010922240521,0.013507317228568388,0.01330853774112051,2.0764084889384216,0.18895461633758914,-1.0157889807071996e-10,1.6123642126331106e-05,-0.7692017555236816,5.301999092102051,1.6123642126331106e-05,0.6548827441372068,0.043402170108505424,0.17710885544277213,0.04655232761638082,0.07805390269513476,0.02520126006300315,0.9689885973930359,28.59426439881832
3.277666575651761e-10,5.3176854521337635e-11,1.89786475380746e-11,2.2945705509529613e-11,0.626863265886693,0.10170228095332946,0.03629721542211529,0.043884329176825464,2.665946372073733,0.446944520060378,8.982743368579627e-12,2.1028125047450885e-05,-0.05137473717331886,3.4805784225463867,2.1028125047450885e-05,0.4812570995834911,0.3646346081029913,0.044301400984475575,0.042029534267322984,0.06777735706171904,0.07497160166603559,0.8464192748069763,15.618596241646015
4.052599592713202e-10,5.835878340906125e-11,2.2752824797855897e-11,4.755659639688308e-11,0.639283727029919,0.09205898512588809,0.035891803037698844,0.07501890451778605,2.746471314513735,0.4754170301592977,-5.799070251777394e-11,2.3669304937357083e-05,-0.16604572534561157,2.3504652976989746,2.3669304937357083e-05,0.7471223021582734,0.01079136690647482,0.10971223021582734,0.07517985611510791,0.057194244604316546,0.015107913669064749,0.9640997052192688,33.111510791366904
2.9858604998211913e-10,3.267969022561351e-11,9.539615191539452e-12,9.142406741326128e-12,0.6636015891302909,0.07262996502114365,0.021201606040121928,0.020318818117533693,2.735747349696855,0.2983367265666422,1.4920181409805444e-11,1.9048660760745406e-05,-0.45394277572631836,4.41442346572876,1.9048660760745406e-05,0.641340782122905,0.042085661080074485,0.1601489757914339,0.05139664804469274,0.10502793296089385,0.02905027932960894,0.945482075214386,28.533824118066796
2.979379694345585e-10,3.0313665043846943e-11,7.915970369433076e-12,6.770016235709952e-12,0.6726409210979177,0.06843777453288184,0.01787152409873971,0.0152843558854825,2.7904647759612415,0.28090063908124957,7.067656876413864e-11,1.886836253106594e-05,-0.44635841250419617,3.451967716217041,1.886836253106594e-05,0.6496546431312357,0.09324635456638526,0.11243284727551804,0.04259401381427475,0.10207214121258634,0.0283960092095165,0.946069598197937,62.529359746948444
3.4781987966886474e-10,4.432279337388684e-11,2.0029664179414125e-11,4.359465993221661e-11,0.6258375928217388,0.07975067537444068,0.03603967900571512,0.07844053381260202,2.4222340847010044,0.3692653285077547,-1.2636913737651412e-10,2.1795265638502315e-05,-0.4834383428096771,4.986909866333008,2.179526381951291e-05,0.6791044776119403,0.03553660270078181,0.1499644633972992,0.06751954513148543,0.06787491115849324,0.014214641080312722,0.9771009087562561,32.837586456121684
3.2898456962110467e-10,4.232597356369078e-11,1.9444560653454623e-11,3.0958952347798045e-11,0.6305840636652996,0.08112868162516393,0.037270532436106174,0.05934084386018113,2.5121197422792014,0.3543566432170271,1.3943632359847413e-10,2.0975234292563982e-05,-0.1814061850309372,3.1899237632751465,2.0975234292563982e-05,0.6683599419448476,0.036284470246734396,0.14804063860667635,0.059869375907111756,0.0874455732946299,0.015602322206095792,0.9642136096954346,32.07596792992731
2.7416079692935136e-10,3.5774210742182955e-11,1.792557020787594e-11,3.0862303909847365e-11,0.5976610450736222,0.07798654081227634,0.03907712241856543,0.06727875398207375,2.0950326315378343,0.30336262677484754,9.815781000510615e-12,1.9341860024724156e-05,-0.21655043959617615,3.3862714767456055,1.9341860024724156e-05,0.693943763518385,0.03857245854361932,0.11860129776496034,0.06308579668348954,0.08579668348954578,0.022350396539293438,0.9579577445983887,32.20620043258832
2.2888308566157423e-10,1.8370775549652468e-11,6.356020256555878e-12,1.0823356147687379e-11,0.6280521698821532,0.05040916594176381,0.017440835797920284,0.02969914659405351,2.0652964647321816,0.17272906136707458,1.8083024660997538e-11,1.668066397542134e-05,-0.17492042481899261,3.660285472869873,1.668066397542134e-05,0.6295871559633027,0.06498470948012232,0.08371559633027523,0.11391437308868502,0.10779816513761468,0.03937308868501529,0.9365518689155579,30.078363914373092
2.9589012663644443e-10,4.539024191230201e-11,2.5253593704047117e-11,5.65869243010584e-11,0.5656247613924787,0.08676816980357632,0.048274871742188454,0.10817179308942225,1.8896221888077818,0.3623867433261149,3.228168080071647e-11,2.1020203348598443e-05,-0.07175318151712418,2.9358930587768555,2.1020203348598443e-05,0.6474291710388248,0.03672612801678909,0.09933543196922001,0.08814270724029381,0.12836656173487232,0.030430220356768102,0.941715657711029,31.196222455403987
4.514488054219168e-10,4.024734430278787e-11,1.0474939166928154e-11,1.6239539681257072e-11,0.7300146287325754,0.06508190907984056,0.016938485017796732,0.02626012382538308,3.883780051605884,0.3643119842951345,1.1310576607248546e-11,2.3311562472372316e-05,-0.7195484042167664,5.794220924377441,2.3311560653382912e-05,0.646699732926364,0.06447920640976726,0.20106829454406716,0.04692865318580695,0.040824112933994655,0.029759633727584892,0.9496499300003052,23.17382155471751
3.676791605553009e-10,4.721869748501584e-11,2.2072877271621383e-11,4.678531866119436e-11,0.6298507022802088,0.08088772212919798,0.037811817318878366,0.08014532499109238,2.5048769448391996,0.3868074427372647,-1.1599757959723789e-10,2.2484262444777414e-05,-0.6816514134407043,5.891430854797363,2.2484262444777414e-05,0.6712727272727272,0.072,0.18109090909090908,0.05272727272727273,0.02290909090909091,0.032,0.9487362504005432,22.187650844730488
2.866556506053719e-10,4.616987347993984e-11,1.1166606539176477e-11,1.2895078979765183e-11,0.6274101016171306,0.10105311006611732,0.024440619707539565,0.028223768817986047,2.5391332660013535,0.4153214253568944,-4.6369904443954724e-11,1.926773074956145e-05,0.0511125773191452,2.984302043914795,1.926773074956145e-05,0.39985406785844585,0.07150674936154688,0.19044144472820138,0.11711054359722729,0.2210871944545786,0.09704487413352791,0.8602831363677979,29.95956297241742
3.005901621361273e-10,6.353386545164541e-11,1.6858710770711188e-11,2.092437346708307e-11,0.5988960009807444,0.12658490775425793,0.03358930442207058,0.04168973296866759,2.4857698536511434,0.5436810404001922,2.7931504331668577e-11,2.042123924184125e-05,0.0758051648736,2.683009624481201,2.042123924184125e-05,0.2551470588235294,0.11176470588235295,0.21875,0.11433823529411764,0.3,0.11433823529411764,0.8162913918495178,33.77755054390958
3.276776042344942e-10,3.0018732996312664e-11,7.566557379571834e-12,7.548348397208452e-12,0.6930410583092586,0.06348988828049285,0.01600333640850079,0.01596482424824091,3.0467934572484747,0.2790712441450095,-4.0874617059094565e-12,1.974161932594143e-05,-0.2119065374135971,3.127656936645508,1.9741617506952025e-05,0.6923076923076923,0.031567489114658925,0.08454281567489115,0.09325108853410741,0.09833091436865021,0.026124818577648767,0.9521284103393555,31.7343976777939
3.093142413208849e-10,3.3220780184910204e-11,9.421110891199777e-12,1.29838307734941e-11,0.6652778118095698,0.07145176327363467,0.02026306972400466,0.027925822260912114,2.7376859078268194,0.30360485206499577,-1.7632149212909454e-11,1.9538689230103046e-05,-0.19517068564891815,3.881885528564453,1.9538689230103046e-05,0.7251935256861365,0.055594651653764954,0.05313159746657284,0.08198451794510908,0.08409570724841661,0.026389866291344124,0.9598101377487183,31.701266713581983
2.0337099842712703e-10,3.0852904541085746e-11,1.7396224868612697e-11,3.086246232533729e-11,0.531713086184924,0.08066485987768726,0.04548239662682985,0.08068984868632165,1.5540820095645622,0.2628100228573418,-6.872090396736752e-11,1.7175114408019e-05,0.027287017554044724,3.5773730278015137,1.7175114408019e-05,0.46395097332372026,0.0832732516222062,0.24585436193222782,0.05912040374909877,0.14780100937274693,0.04434030281182408,0.9077042937278748,28.638587456748848
2.3180910923431552e-10,3.312214239860334e-11,1.7681794396706696e-11,3.378123007832714e-11,0.5567058015327224,0.07954514338716852,0.04246406689827452,0.08112798858351539,1.732747629085144,0.28145511009925805,1.985783759650417e-11,1.8224716768600047e-05,-0.0008768388070166111,3.3579506874084473,1.8224716768600047e-05,0.5850287907869481,0.10825335892514396,0.13320537428023033,0.05566218809980806,0.11785028790786949,0.039539347408829174,0.930169403553009,34.59766791370518
5.692984382521526e-10,7.520479616655862e-11,2.7179195742979556e-11,2.717245428229126e-11,0.7126431212201888,0.09414074775158014,0.034022694574743426,0.03401425566948094,4.476586077268364,0.5913293894273585,7.167423599074851e-11,2.7330341254128143e-05,0.17117877304553986,5.559384346008301,2.7330341254128143e-05,0.46878344630752766,0.2929004637887977,0.18123439172315375,0.01712450945415626,0.03995718872636461,0.06849803781662504,0.8819247484207153,11.468577436057592
3.712416697838894e-10,4.018763826493105e-11,1.5697321697691335e-11,3.0803015886138145e-11,0.6653915465684379,0.07202993886327964,0.028134948233288024,0.05520949841482229,2.838173625194155,0.34735150023557515,-6.64005796961048e-13,2.1970814486849122e-05,-0.4685693085193634,3.795248508453369,2.1970814486849122e-05,0.6866310160427808,0.053475935828877004,0.16934046345811052,0.0427807486631016,0.04777183600713013,0.021033868092691622,0.9650941491127014,26.126066933133785
2.523516751465338e-10,2.091544645810295e-11,4.916585693258424e-12,5.794717123134251e-12,0.657202746552843,0.0544703689787771,0.012804328005334552,0.01509125709829047,2.3852956178598426,0.19935309865356113,1.969883110797266e-11,1.727635935822036e-05,-0.7428795099258423,4.108407497406006,1.727635935822036e-05,0.74090571640683,0.053452115812917596,0.12360801781737193,0.03934669636228656,0.042687453600593915,0.013363028953229399,0.9774796962738037,28.411673998715557
2.856965150566104e-10,4.129809048989547e-11,1.945020587732632e-11,4.423481265796673e-11,0.5822465434370335,0.08416508137499278,0.03963931845289722,0.09015009078631019,1.9807736412020092,0.34573477866005536,-7.765427884054432e-11,2.0299032257753424e-05,-0.19930900633335114,3.453653335571289,2.0299032257753424e-05,0.6366666666666667,0.09851851851851852,0.16518518518518518,0.08925925925925926,0.01037037037037037,0.04407407407407407,0.9198261499404907,20.788118184907177
4.3513655872962076e-10,5.847877640029892e-11,2.3238698725752682e-11,4.695866639330484e-11,0.6555110478699993,0.08809529612549624,0.03500791521017376,0.07074083755205646,2.9609452059470014,0.47451634109212515,5.7099557720929894e-11,2.4367920559598133e-05,-0.2796303629875183,4.959516525268555,2.4367920559598133e-05,0.5887681159420289,0.13405797101449277,0.21159420289855072,0.0644927536231884,0.0010869565217391304,0.036594202898550726,0.9193612933158875,18.387278502318726
3.203160384504522e-10,2.426966136739872e-11,8.908975065915342e-12,1.0911298625152117e-11,0.6897328129314014,0.05225958052180965,0.019183592748822073,0.02349517286073965,2.888037940417839,0.22284353840177,4.4142359906240713e-11,1.9689006876433268e-05,-0.5065386891365051,5.006199836730957,1.9689006876433268e-05,0.7098067808968282,0.09041195771053591,0.034998177178271965,0.027342325920524973,0.13744075829383887,0.03390448414145097,0.9454308748245239,25.47299475870054
1.8165697505262424e-10,2.0957511876092128e-11,7.808688699990907e-12,1.2174117698096273e-11,0.563107561068712,0.0649649340202658,0.02420568573115833,0.03773781724127307,1.6194196912832697,0.1943953880601638,1.6046327461216592e-11,1.528658322058618e-05,-0.28186649084091187,5.535933494567871,1.528658322058618e-05,0.6417457305502846,0.3187855787476281,0.0064516129032258064,0.0056925996204933585,0.02732447817836812,0.041366223908918406,0.8583310842514038,14.090585647748835
5.031906844324419e-10,5.967966951788556e-11,1.1558038434753698e-11,1.2180207211077597e-11,0.7328639413028072,0.08691949030785114,0.016833518312400642,0.017739665973076375,4.485556738949869,0.5349652105329017,4.169477957338685e-11,2.4687216864549555e-05,-0.6979897022247314,4.4440531730651855,2.4687216864549555e-05,0.68,0.034074074074074076,0.15185185185185185,0.05037037037037037,0.0837037037037037,0.026296296296296297,0.9637014865875244,29.583333333333332
5.927408841532866e-10,9.545192869615804e-11,2.80341182126026e-11,4.5389432907745955e-11,0.6879406066782491,0.1107824000189305,0.032536659451822374,0.05267939979530987,4.07691860610942,0.7455194758139283,5.958178395104596e-11,2.8058957468601875e-05,-0.4769715368747711,4.600742340087891,2.8058957468601875e-05,0.6933579335793358,0.03579335793357934,0.1985239852398524,0.03394833948339483,0.03837638376383764,0.025092250922509225,0.9633437395095825,23.087623541151725
2.256923190002702e-10,3.1081471164179364e-11,9.952314119305791e-12,1.8307549629113882e-11,0.5861625774959999,0.08072403762195007,0.025847907106732907,0.04754792066372662,1.907674697919112,0.2826813734038725,-8.658093686442214e-11,1.7227657735929824e-05,-0.6702069640159607,6.105900764465332,1.7227657735929824e-05,0.6956521739130435,0.04021739130434782,0.13297101449275361,0.04855072463768116,0.08260869565217391,0.02318840579710145,0.9451473951339722,30.0776397515528
2.0376954507420053e-10,2.7424907234497448e-11,7.766051663511339e-12,1.3094912930692801e-11,0.5787996300889208,0.0778994042351614,0.02205917389890137,0.037195601322914496,1.8017569472737933,0.2544855899530305,-3.7483832010520857e-11,1.615002656762954e-05,-0.9565266370773315,8.044137001037598,1.615002656762954e-05,0.6577861163227017,0.05365853658536585,0.11594746716697936,0.0600375234521576,0.1125703564727955,0.02776735459662289,0.9433600902557373,30.301010499983544
3.4975581328713923e-10,4.8418308208272864e-11,2.4118204612275096e-11,4.164526256939145e-11,0.6202030513830779,0.08585756505760801,0.04276750671799187,0.0738472898518533,2.469237635927253,0.39009836115116,1.0323843169235403e-10,2.2240459657041356e-05,-0.07870140671730042,6.0932722091674805,2.2240459657041356e-05,0.6781391830559758,0.07791225416036308,0.14069591527987896,0.039334341906202726,0.06391830559757943,0.0416036308623298,0.9263050556182861,34.60348446788623
2.491452842645625e-10,4.1627360738115404e-11,2.3192358190177176e-11,5.220365285885098e-11,0.5344531019625826,0.08929678174994722,0.04975100296662749,0.11198447639315481,1.636920531044102,0.3379053810614901,-6.5071693693130594e-12,1.9604583940235898e-05,-0.10005003958940506,5.380939483642578,1.9604583940235898e-05,0.7297008547008547,0.0673076923076923,0.10861823361823361,0.039886039886039885,0.05448717948717949,0.0292022792022792,0.9289005994796753,27.890618201883022
2.6865849562379696e-10,3.858244528986282e-11,2.6153265317296892e-11,5.6869311099464956e-11,0.5479879414374819,0.07869736157393803,0.05334532224569026,0.11599743625454573,1.71262622204958,0.30583786470228425,2.501540641297595e-11,2.0193339878460392e-05,-0.07474983483552933,2.771695137023926,2.0193339878460392e-05,0.6719101123595506,0.14307116104868914,0.12059925093632959,0.04719101123595506,0.017228464419475654,0.03670411985018727,0.9190934896469116,19.990648364513223
3.1165431737048555e-10,2.8624364380516742e-11,1.2115848688903919e-11,1.8258052825160208e-11,0.6621748789912946,0.06081845802681128,0.025742658427268007,0.0387930577125452,2.635375011892458,0.25531059805775425,-1.3590791686501902e-11,1.975256782316137e-05,-0.27476927638053894,3.4590601921081543,1.975256782316137e-05,0.6018518518518519,0.16518518518518518,0.10962962962962963,0.040740740740740744,0.08259259259259259,0.045925925925925926,0.9179887771606445,24.47138047138047
1.270687559080247e-10,1.8511162221124255e-11,1.0200157667290821e-11,1.6967688667675947e-11,0.4658837668484084,0.06786916203509229,0.03739776818091139,0.06221018420082528,1.0863577570473115,0.16797763826265982,2.176062975645099e-11,1.3422672054730356e-05,-0.012211528606712818,6.615196228027344,1.3422672964225058e-05,0.6422018348623854,0.1150611620795107,0.10741590214067279,0.035168195718654434,0.10015290519877676,0.04625382262996942,0.9070211052894592,24.799468752450405
1.2654184275949498e-10,1.4397974349225628e-11,8.693971147925687e-12,5.934428763557185e-12,0.49513920093393865,0.05633710841316165,0.03401820167348274,0.023220527312627644,1.1945299015293034,0.13246341261771444,1.245305109032202e-10,1.2797425370081328e-05,-0.384335458278656,5.473208427429199,1.2797425370081328e-05,0.452851711026616,0.5273764258555133,0.01064638783269962,0.0,0.009125475285171103,0.02547528517110266,0.9096887707710266,13.740358237727818
2.1600070950617e-10,3.1120202118387064e-11,2.254722873250986e-11,2.2011116094665297e-11,0.5514734465719361,0.07945328123911534,0.05756554211414671,0.05619678788727937,1.7703363137714483,0.253944560315719,-2.6605511196930998e-11,1.7511283658677712e-05,-0.21006081998348236,4.003326892852783,1.7511283658677712e-05,0.6516129032258065,0.08279569892473118,0.0982078853046595,0.07526881720430108,0.09211469534050179,0.03225806451612903,0.9221782088279724,30.967741935483872
2.9547384114078645e-10,4.1018555088992437e-11,2.5134390011991026e-11,5.624249449411728e-11,0.5705568029077165,0.07920638781799429,0.048534236238680355,0.10860365074019693,1.8911234238641228,0.32779602062280255,-2.9410124509354763e-12,2.093290640914347e-05,-0.22020523250102997,3.235764503479004,2.093290640914347e-05,0.6451612903225806,0.18035190615835778,0.045454545454545456,0.08247800586510264,0.04655425219941349,0.04142228739002932,0.8803719878196716,25.785775308402613
4.445803039945795e-10,6.166190800148408e-11,3.5511588569910046e-11,8.436555357853141e-11,0.6122689079378314,0.08491979679309408,0.04890599371469568,0.11618689557989915,2.411406552717063,0.45503051548741064,1.2676776295350578e-10,2.5645840651122853e-05,-0.25209540128707886,3.5423970222473145,2.5645840651122853e-05,0.67124773960217,0.16238698010849908,0.031103074141048823,0.08354430379746836,0.05171790235081374,0.04556962025316456,0.8833892345428467,26.454512539861586
5.181236759077557e-10,4.5565266945830907e-11,1.751145409234489e-11,2.768883198758917e-11,0.730895116980745,0.06427699150455565,0.024702666337150837,0.03905946212392772,4.057705500494476,0.3877517072508014,8.958881553278175e-11,2.520054840715602e-05,-0.3929549753665924,1.5944762229919434,2.520054840715602e-05,0.7583212735166426,0.056439942112879886,0.10636758321273516,0.05390738060781476,0.024963820549927643,0.020260492040520984,0.963713526725769,27.16259363919182
5.272516217028067e-10,4.208444703834857e-11,1.3588575143580472e-11,2.2004213684164494e-11,0.7479501172943155,0.05970027554764306,0.01927651988945894,0.03121480054037054,4.321585343500649,0.3704989430948681,-5.085925777748024e-11,2.5153862225124612e-05,-0.5578487515449524,2.521043300628662,2.5153862225124612e-05,0.732662192393736,0.08762117822520507,0.11521252796420582,0.04213273676360925,0.02237136465324385,0.024608501118568233,0.9561915397644043,23.607720801284586
